url	source_name	name	form	rig
https://kuulokenurkka.squig.link/data/AR5000%20**%20R.txt	Aune AR5000	AUNE AR5000	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/AR5000%20%2A%2A%20L.txt	Aune AR5000	AUNE AR5000	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/AR5000%20%2A%2A%20R.txt	Aune AR5000	AUNE AR5000	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/AB-1266%20Phi%20(Air%20Gap)%20L.txt	Abyss AB-1266 Phi	Abyss AB-1266 Phi	ignore	
https://kuulokenurkka.squig.link/data/AB-1266%20Phi%20(Air%20Gap)%20R.txt	Abyss AB-1266 Phi	Abyss AB-1266 Phi	ignore	
https://kuulokenurkka.squig.link/data/AB-1266%20Phi%20(Big%20Air%20Gap)%20L.txt	Abyss AB-1266 Phi	Abyss AB-1266 Phi	ignore	
https://kuulokenurkka.squig.link/data/AB-1266%20Phi%20(Big%20Air%20Gap)%20R.txt	Abyss AB-1266 Phi	Abyss AB-1266 Phi	ignore	
https://kuulokenurkka.squig.link/data/AB-1266%20Phi%20(Good%20Seal)%20L.txt	Abyss AB-1266 Phi	Abyss AB-1266 Phi	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/AB-1266%20Phi%20(Good%20Seal)%20R.txt	Abyss AB-1266 Phi	Abyss AB-1266 Phi	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/AB1266%20Phi%20TC%20(Good%20Seal)%20**%20L.txt	Abyss AB1266 Phi TC	Abyss AB1-266 Phi TC	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/AB1266%20Phi%20TC%20(Good%20Seal)%20**%20R.txt	Abyss AB1266 Phi TC	Abyss AB1-266 Phi TC	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/AB1266%20Phi%20TC%20(Big%20Air%20Gap)%20**%20L.txt	Abyss AB1266 Phi TC	Abyss AB1266 Phi TC	ignore	
https://kuulokenurkka.squig.link/data/AB1266%20Phi%20TC%20(Big%20Air%20Gap)%20**%20R.txt	Abyss AB1266 Phi TC	Abyss AB1266 Phi TC	ignore	
https://kuulokenurkka.squig.link/data/AB1266%20Phi%20TC%20(Small%20Air%20Gap)%20**%20L.txt	Abyss AB1266 Phi TC	Abyss AB1266 Phi TC	ignore	
https://kuulokenurkka.squig.link/data/AB1266%20Phi%20TC%20(Small%20Air%20Gap)%20**%20R.txt	Abyss AB1266 Phi TC	Abyss AB1266 Phi TC	ignore	
https://kuulokenurkka.squig.link/data/AB1266%20Phi%20TC%20%28Good%20Seal%29%20%2A%2A%20L.txt	Abyss AB1266 Phi TC	Abyss AB1266 Phi TC	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/AB1266%20Phi%20TC%20%28Good%20Seal%29%20%2A%2A%20R.txt	Abyss AB1266 Phi TC	Abyss AB1266 Phi TC	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/AB1266%20Phi%20TC%20%28Small%20Air%20Gap%29%20%2A%2A%20L.txt	Abyss AB1266 Phi TC	Abyss AB1266 Phi TC	ignore	KB501x + 711
https://kuulokenurkka.squig.link/data/AB1266%20Phi%20TC%20%28Small%20Air%20Gap%29%20%2A%2A%20R.txt	Abyss AB1266 Phi TC	Abyss AB1266 Phi TC	ignore	KB501x + 711
https://kuulokenurkka.squig.link/data/AB1266%20Phi%20TC%20%28Big%20Air%20Gap%29%20%2A%2A%20L.txt	Abyss AB1266 Phi TC	Abyss AB1266 Phi TC	ignore	KB501x + 711
https://kuulokenurkka.squig.link/data/AB1266%20Phi%20TC%20%28Big%20Air%20Gap%29%20%2A%2A%20R.txt	Abyss AB1266 Phi TC	Abyss AB1266 Phi TC	ignore	KB501x + 711
https://kuulokenurkka.squig.link/data/Life%20Q30%20(ANC%20ON)%20L.txt	Anker Soundcore Life Q30	Anker Soundcore Life Q30	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Life%20Q30%20(ANC%20ON)%20R.txt	Anker Soundcore Life Q30	Anker Soundcore Life Q30	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Life%20Q30%20(ANC%20ON%20&%20EQ)%20**%20L.txt	Anker Soundcore Life Q30	Anker Soundcore Life Q30	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Life%20Q30%20(ANC%20ON%20&%20EQ)%20**%20R.txt	Anker Soundcore Life Q30	Anker Soundcore Life Q30	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Life%20Q30%20%28ANC%20ON%20%26%20EQ%29%20%2A%2A%20L.txt	Anker Soundcore Life Q30	Anker Soundcore Life Q30	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Life%20Q30%20%28ANC%20ON%20%26%20EQ%29%20%2A%2A%20R.txt	Anker Soundcore Life Q30	Anker Soundcore Life Q30	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Space%20Q45%20(ANC%20OFF)%20**%20L.txt	Anker Soundcore Space Q45	Anker Soundcore Space Q45	ignore	
https://kuulokenurkka.squig.link/data/Space%20Q45%20(ANC%20OFF)%20**%20R.txt	Anker Soundcore Space Q45	Anker Soundcore Space Q45	ignore	
https://kuulokenurkka.squig.link/data/Space%20Q45%20(ANC%20ON%20&%20BassUP%20OFF)%20**%20L.txt	Anker Soundcore Space Q45	Anker Soundcore Space Q45	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Space%20Q45%20(ANC%20ON%20&%20BassUP%20OFF)%20**%20R.txt	Anker Soundcore Space Q45	Anker Soundcore Space Q45	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Space%20Q45%20%28ANC%20ON%20%26%20BassUP%20OFF%29%20%2A%2A%20L.txt	Anker Soundcore Space Q45	Anker Soundcore Space Q45	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Space%20Q45%20%28ANC%20ON%20%26%20BassUP%20OFF%29%20%2A%2A%20R.txt	Anker Soundcore Space Q45	Anker Soundcore Space Q45	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Space%20Q45%20%28ANC%20OFF%29%20%2A%2A%20L.txt	Anker Soundcore Space Q45	Anker Soundcore Space Q45	ignore	KB501x + 711
https://kuulokenurkka.squig.link/data/Space%20Q45%20%28ANC%20OFF%29%20%2A%2A%20R.txt	Anker Soundcore Space Q45	Anker Soundcore Space Q45	ignore	KB501x + 711
https://kuulokenurkka.squig.link/data/LCD-2%20Classic%20**%20L.txt		Audeze LCD-2 Classic	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/LCD-2%20Classic%20**%20R.txt		Audeze LCD-2 Classic	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/LCD-2%20Classic%20%2A%2A%20L.txt	Audeze LCD-2 Classic	Audeze LCD-2 Classic	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/LCD-2%20Classic%20%2A%2A%20R.txt	Audeze LCD-2 Classic	Audeze LCD-2 Classic	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/LCD-R%20**%20L.txt	Audeze LCD-R	Audeze LCD-R	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/LCD-R%20**%20R.txt	Audeze LCD-R	Audeze LCD-R	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/LCD-R%20%2A%2A%20L.txt	Audeze LCD-R	Audeze LCD-R	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/LCD-R%20%2A%2A%20R.txt	Audeze LCD-R	Audeze LCD-R	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/LCD-R%20%28Bass%20Boost%20ON%29%20%2A%2A%20L.txt	Audeze LCD-R	Audeze LCD-R	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/LCD-R%20%28Bass%20Boost%20ON%29%20%2A%2A%20R.txt	Audeze LCD-R	Audeze LCD-R	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/LCD-R%20(Bass%20Boost%20ON)%20**%20L.txt	Audeze LCD-R	Audeze LCD-R (bass boost)	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/LCD-R%20(Bass%20Boost%20ON)%20**%20R.txt	Audeze LCD-R	Audeze LCD-R (bass boost)	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/LCD-X%20**%20L.txt		Audeze LCD-X	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/LCD-X%20**%20R.txt		Audeze LCD-X	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/LCD-X%20%2A%2A%20L.txt	Audeze LCD-X	Audeze LCD-X	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/LCD-X%20%2A%2A%20R.txt	Audeze LCD-X	Audeze LCD-X	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/MM-100%20**%20L.txt		Audeze MM-100	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/MM-100%20**%20R.txt		Audeze MM-100	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/MM-100%20%2A%2A%20L.txt	Audeze MM-100	Audeze MM-100	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/MM-100%20%2A%2A%20R.txt	Audeze MM-100	Audeze MM-100	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/MM-500%20**%20L.txt		Audeze MM-500	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/MM-500%20**%20R.txt		Audeze MM-500	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/MM-500%20%2A%2A%20L.txt	Audeze MM-500	Audeze MM-500	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/MM-500%20%2A%2A%20R.txt	Audeze MM-500	Audeze MM-500	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Maxwell%20(Audeze%20Preset%20&%20Dekoni%20Sheepskin%20Pads)%20**%20L.txt		Audeze Maxwell	ignore	KB501x + 711
https://kuulokenurkka.squig.link/data/Maxwell%20(Audeze%20Preset%20&%20Dekoni%20Sheepskin%20Pads)%20**%20R.txt		Audeze Maxwell	ignore	KB501x + 711
https://kuulokenurkka.squig.link/data/Maxwell%20(Audeze%20Preset%20&%20Dekoni%20Velour%20Pads)%20**%20L.txt		Audeze Maxwell	ignore	KB501x + 711
https://kuulokenurkka.squig.link/data/Maxwell%20(Audeze%20Preset%20&%20Dekoni%20Velour%20Pads)%20**%20R.txt		Audeze Maxwell	ignore	KB501x + 711
https://kuulokenurkka.squig.link/data/./Maxwell%20(EQ%20Baseline:%20all%20values%20at%20zero%20dB)%20**%20L.txt		Audeze Maxwell	ignore	KB501x + 711
https://kuulokenurkka.squig.link/data/./Maxwell%20(EQ%20Baseline:%20all%20values%20at%20zero%20dB)%20**%20R.txt		Audeze Maxwell	ignore	KB501x + 711
https://kuulokenurkka.squig.link/data/Maxwell%20%28Audeze%20Preset%29%20%2A%2A%20L.txt	Audeze Maxwell	Audeze Maxwell	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Maxwell%20%28Audeze%20Preset%29%20%2A%2A%20R.txt	Audeze Maxwell	Audeze Maxwell	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Maxwell%20%28Treble%20Boost%20Preset%29%20%2A%2A%20L.txt	Audeze Maxwell	Audeze Maxwell	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Maxwell%20%28Treble%20Boost%20Preset%29%20%2A%2A%20R.txt	Audeze Maxwell	Audeze Maxwell	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Maxwell%20%28Bass%20Boost%20Preset%29%20%2A%2A%20L.txt	Audeze Maxwell	Audeze Maxwell	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Maxwell%20%28Bass%20Boost%20Preset%29%20%2A%2A%20R.txt	Audeze Maxwell	Audeze Maxwell	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Maxwell%20%28Immersive%20Preset%29%20%2A%2A%20L.txt	Audeze Maxwell	Audeze Maxwell	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Maxwell%20%28Immersive%20Preset%29%20%2A%2A%20R.txt	Audeze Maxwell	Audeze Maxwell	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Maxwell%20%28Competition%20Preset%29%20%2A%2A%20L.txt	Audeze Maxwell	Audeze Maxwell	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Maxwell%20%28Competition%20Preset%29%20%2A%2A%20R.txt	Audeze Maxwell	Audeze Maxwell	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Maxwell%20%28Footsteps%20Preset%29%20%2A%2A%20L.txt	Audeze Maxwell	Audeze Maxwell	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Maxwell%20%28Footsteps%20Preset%29%20%2A%2A%20R.txt	Audeze Maxwell	Audeze Maxwell	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Maxwell%20%28EQ%20Baseline%3A%20all%20values%20at%20zero%20dB%29%20%2A%2A%20L.txt	Audeze Maxwell	Audeze Maxwell	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Maxwell%20%28EQ%20Baseline%3A%20all%20values%20at%20zero%20dB%29%20%2A%2A%20R.txt	Audeze Maxwell	Audeze Maxwell	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Maxwell%20%28Audeze%20Preset%20%26%20Dekoni%20Sheepskin%20Pads%29%20%2A%2A%20L.txt	Audeze Maxwell	Audeze Maxwell	ignore	KB501x + 711
https://kuulokenurkka.squig.link/data/Maxwell%20%28Audeze%20Preset%20%26%20Dekoni%20Sheepskin%20Pads%29%20%2A%2A%20R.txt	Audeze Maxwell	Audeze Maxwell	ignore	KB501x + 711
https://kuulokenurkka.squig.link/data/Maxwell%20%28Audeze%20Preset%20%26%20Dekoni%20Velour%20Pads%29%20%2A%2A%20L.txt	Audeze Maxwell	Audeze Maxwell	ignore	KB501x + 711
https://kuulokenurkka.squig.link/data/Maxwell%20%28Audeze%20Preset%20%26%20Dekoni%20Velour%20Pads%29%20%2A%2A%20R.txt	Audeze Maxwell	Audeze Maxwell	ignore	KB501x + 711
https://kuulokenurkka.squig.link/data/Maxwell%20(Audeze%20Preset)%20**%20L.txt		Audeze Maxwell (Audeze preset)	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Maxwell%20(Audeze%20Preset)%20**%20R.txt		Audeze Maxwell (Audeze preset)	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Maxwell%20(Bass%20Boost%20Preset)%20**%20L.txt		Audeze Maxwell (bass boost preset)	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Maxwell%20(Bass%20Boost%20Preset)%20**%20R.txt		Audeze Maxwell (bass boost preset)	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Maxwell%20(Competition%20Preset)%20**%20L.txt		Audeze Maxwell (competition preset)	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Maxwell%20(Competition%20Preset)%20**%20R.txt		Audeze Maxwell (competition preset)	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Maxwell%20(Footsteps%20Preset)%20**%20L.txt		Audeze Maxwell (footsteps preset)	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Maxwell%20(Footsteps%20Preset)%20**%20R.txt		Audeze Maxwell (footsteps preset)	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Maxwell%20(Immersive%20Preset)%20**%20L.txt		Audeze Maxwell (immersive preset)	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Maxwell%20(Immersive%20Preset)%20**%20R.txt		Audeze Maxwell (immersive preset)	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Maxwell%20(Review%20EQ)%20**%20L.txt		Audeze Maxwell (review eq)	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Maxwell%20(Review%20EQ)%20**%20R.txt		Audeze Maxwell (review eq)	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Maxwell%20(Treble%20Boost%20Preset)%20**%20L.txt		Audeze Maxwell (treble boost preset)	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Maxwell%20(Treble%20Boost%20Preset)%20**%20R.txt		Audeze Maxwell (treble boost preset)	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/ATH-ADX7000%20%28Velvet%20Pads%29%20%2A%2A%20L.txt	Audio-Technica ATH-ADX7000	Audio-Technica ATH-ADX7000	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/ATH-ADX7000%20%28Velvet%20Pads%29%20%2A%2A%20R.txt	Audio-Technica ATH-ADX7000	Audio-Technica ATH-ADX7000	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/ATH-ADX7000%20%28Alcantara%20Pads%29%20%2A%2A%20L.txt	Audio-Technica ATH-ADX7000	Audio-Technica ATH-ADX7000	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/ATH-ADX7000%20%28Alcantara%20Pads%29%20%2A%2A%20R.txt	Audio-Technica ATH-ADX7000	Audio-Technica ATH-ADX7000	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/ATH-HL7BT%20**%20L.txt	Audio-Technica ATH-HL7BT	Audio-Technica ATH-HL7BT	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/ATH-HL7BT%20**%20R.txt	Audio-Technica ATH-HL7BT	Audio-Technica ATH-HL7BT	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/ATH-HL7BT%20%2A%2A%20L.txt	Audio-Technica ATH-HL7BT	Audio-Technica ATH-HL7BT	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/ATH-HL7BT%20%2A%2A%20R.txt	Audio-Technica ATH-HL7BT	Audio-Technica ATH-HL7BT	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/ATH-M50X%20%2A%2A%20L.txt	Audio-Technica ATH-M50X	Audio-Technica ATH-M50X	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/ATH-M50X%20%2A%2A%20R.txt	Audio-Technica ATH-M50X	Audio-Technica ATH-M50X	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/ATH-M50X%20**%20L.txt	Audio-Technica ATH-M50X	Audio-Technica ATH-M50x	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/ATH-M50X%20**%20R.txt	Audio-Technica ATH-M50X	Audio-Technica ATH-M50x	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/ATH-R70x%20L.txt	Audio-Technica ATH-R70x	Audio-Technica ATH-R70x	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/ATH-R70x%20R.txt	Audio-Technica ATH-R70x	Audio-Technica ATH-R70x	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Hi-X20%20**%20L.txt		Austrian Audio Hi-X20	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Hi-X20%20**%20R.txt		Austrian Audio Hi-X20	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Hi-X20%20%2A%2A%20L.txt	Austrian Audio Hi-X20	Austrian Audio Hi-X20	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Hi-X20%20%2A%2A%20R.txt	Austrian Audio Hi-X20	Austrian Audio Hi-X20	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/The%20Arranger%20%2A%2A%20L.txt	Austrian Audio The Arranger	Austrian Audio The Arranger	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/The%20Arranger%20%2A%2A%20R.txt	Austrian Audio The Arranger	Austrian Audio The Arranger	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/The%20Composer%20**%20L.txt		Austrian Audio The Composer	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/The%20Composer%20**%20R.txt		Austrian Audio The Composer	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/The%20Composer%20%2A%2A%20L.txt	Austrian Audio The Composer	Austrian Audio The Composer	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/The%20Composer%20%2A%2A%20R.txt	Austrian Audio The Composer	Austrian Audio The Composer	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Aventho%20100%20%28ANC%20ON%29%20%2A%2A%20L.txt	Beyerdynamic Aventho 100	Beyerdynamic Aventho 100	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Aventho%20100%20%28ANC%20ON%29%20%2A%2A%20R.txt	Beyerdynamic Aventho 100	Beyerdynamic Aventho 100	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Aventho%20100%20%28ANC%20OFF%29%20%2A%2A%20L.txt	Beyerdynamic Aventho 100	Beyerdynamic Aventho 100	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Aventho%20100%20%28ANC%20OFF%29%20%2A%2A%20R.txt	Beyerdynamic Aventho 100	Beyerdynamic Aventho 100	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Aventho%20100%20%28Passive%29%20%2A%2A%20L.txt	Beyerdynamic Aventho 100	Beyerdynamic Aventho 100	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Aventho%20100%20%28Passive%29%20%2A%2A%20R.txt	Beyerdynamic Aventho 100	Beyerdynamic Aventho 100	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Aventho%20300%20%28ANC%20ON%29%20%2A%2A%20L.txt	Beyerdynamic Aventho 300	Beyerdynamic Aventho 300	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Aventho%20300%20%28ANC%20ON%29%20%2A%2A%20R.txt	Beyerdynamic Aventho 300	Beyerdynamic Aventho 300	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Aventho%20300%20%28ANC%20OFF%29%20%2A%2A%20L.txt	Beyerdynamic Aventho 300	Beyerdynamic Aventho 300	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Aventho%20300%20%28ANC%20OFF%29%20%2A%2A%20R.txt	Beyerdynamic Aventho 300	Beyerdynamic Aventho 300	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Aventho%20300%20%28ANC%20ON%20%26%20Neutral%20Preset%29%20%2A%2A%20L.txt	Beyerdynamic Aventho 300	Beyerdynamic Aventho 300	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Aventho%20300%20%28ANC%20ON%20%26%20Neutral%20Preset%29%20%2A%2A%20R.txt	Beyerdynamic Aventho 300	Beyerdynamic Aventho 300	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Aventho%20300%20%28ANC%20ON%20%26%20Smooth%20Preset%29%20%2A%2A%20L.txt	Beyerdynamic Aventho 300	Beyerdynamic Aventho 300	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Aventho%20300%20%28ANC%20ON%20%26%20Smooth%20Preset%29%20%2A%2A%20R.txt	Beyerdynamic Aventho 300	Beyerdynamic Aventho 300	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Aventho%20300%20%28Passive%29%20%2A%2A%20L.txt	Beyerdynamic Aventho 300	Beyerdynamic Aventho 300	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/Aventho%20300%20%28Passive%29%20%2A%2A%20R.txt	Beyerdynamic Aventho 300	Beyerdynamic Aventho 300	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/DT%20700%20Pro%20X%20L.txt	Beyerdynamic DT 700 Pro X	Beyerdynamic DT 700 Pro X	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/DT%20700%20Pro%20X%20R.txt	Beyerdynamic DT 700 Pro X	Beyerdynamic DT 700 Pro X	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/DT%20700%20Pro%20X%20(DT%20770%20Pro%20X%20Driver%20with%20Stock%20Foam%20&%20Pad)%20**%20L.txt		Beyerdynamic DT 700 Pro X	over-ear	KB501x + 711
https://kuulokenurkka.squig.link/data/DT%20700%20Pro%20X%20%2A%2A%20L.txt	Beyerdynamic DT 700 Pro X	Beyerdynamic DT 700 Pro X	over-ear	KB501x + 711
